Task,Modality,Feature_Encoder,Aggregation,Fusion,Fold,BA,MCC,AUC,F1-Score
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_0,0.6098568316215375,0.6495715032470737,0.9278933976362344,0.7267138911689878
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_1,0.6331901649548709,0.7200728070426027,0.958245010209337,0.7660924744634643
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_2,0.6451727357609711,0.7096202982643445,0.9405276212718292,0.7673538102109532
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_3,0.6564799253034548,0.722813258020098,0.9533686571939972,0.7832107201855101
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_4,0.6538530967942733,0.6672949581628146,0.9420917882131344,0.7386639182383974
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_5,0.6267911609088079,0.7648045665304463,0.9378571294343468,0.8028599668503507
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_6,0.6061531279178338,0.6518389734875256,0.9319265225727666,0.7205244840606295
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_7,0.7080329909741674,0.7089494212864885,0.9445487258514736,0.7735349838155999
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_8,0.6196763149704326,0.6675754200947572,0.9491542027166422,0.7378424409345515
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_9,0.7454684095860566,0.788669844350753,0.9543855873874976,0.824700748667322
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_10,0.6362340491752256,0.699096865743977,0.9533200623899748,0.7643462977266663
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_11,0.6300653594771242,0.7477648360283031,0.9418870608901369,0.7843035425937033
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_12,0.6688546529723001,0.7424256445620218,0.957856268335138,0.791711586506924
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_13,0.6466822284469343,0.7212524165637668,0.9456448941754492,0.7750265621308831
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_14,0.6132679738562091,0.667759273655726,0.9326455642743584,0.7353083952027412
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_15,0.5963367569249923,0.6555769026506499,0.91200449806654,0.7218224630807514
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_16,0.6121070650482415,0.6979734202679416,0.9486860374282464,0.7622316557411647
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_17,0.7246996576408341,0.7340398502144359,0.9502745710008196,0.8009164049748222
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_18,0.6031403672580143,0.6625842801976329,0.9298951118773576,0.7309464227377482
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_19,0.6152007469654528,0.7002004835685853,0.942109523008439,0.7542452082286714
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_20,0.6843728602552132,0.6437632902409761,0.9252677429334544,0.7133573115457044
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_21,0.5848366013071895,0.7340494168029433,0.9529594698288124,0.7784465468059479
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_22,0.5954372860255214,0.6741687173414707,0.9203340561273864,0.7381704196830247
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_23,0.5462620603797075,0.6606258352704696,0.914362627480922,0.7352712675721526
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_24,0.6605477746654217,0.7302817794377031,0.9462168828826236,0.7894891857296616
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_25,0.5921786492374728,0.711888306694781,0.9500358714943328,0.7493841768860917
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_26,0.5519919078742608,0.617196384901534,0.9333822159744608,0.6785239892142096
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_27,0.5657827575474634,0.6762773610374777,0.9459206128706872,0.7396262234497528
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_28,0.629246809835045,0.655153920844251,0.93373380154565,0.7288477368302168
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_29,0.6341985683162155,0.7534072586417704,0.9514570326727422,0.8019927597207107
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_30,0.6490725178960474,0.727976914014971,0.9493723663785468,0.7801809110220032
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_31,0.5322689075630253,0.7078432362193929,0.9567725847897156,0.7487562857310757
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_32,0.528082788671024,0.6746625944481716,0.94015263749736,0.7174319611294401
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_33,0.7194646747587925,0.7886159414222057,0.9663215158926964,0.8305767297379186
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_34,0.7205975723622782,0.6867680128399868,0.9249226480138458,0.7554727786553997
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_35,0.6429567382508559,0.6670810837992581,0.9309951299383464,0.7326266819611186
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_36,0.6324494242141301,0.6991132138293424,0.9387940786016924,0.7606010397085449
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_37,0.7669498910675381,0.8256944570042761,0.9668354426029352,0.8590876652294769
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_38,0.6967693744164332,0.7377513932698224,0.957976396091292,0.7951442714916968
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_39,0.6074540927482103,0.71025162685367,0.9545205840812934,0.7625799037563743
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_40,0.7114161220043572,0.7558468598193704,0.952245113563346,0.7970776816473717
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_41,0.5767040149393091,0.6611467605546647,0.9183847285012436,0.7195133476895758
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_42,0.5832710862122626,0.613732908309828,0.9156128014806288,0.6962277721546134
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_43,0.6164425770308123,0.6423651609479399,0.9269078099478212,0.7228480642060392
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_44,0.7668191721132898,0.8006440890906633,0.9577590978779073,0.8404413756534962
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_45,0.6513445378151261,0.6859525150537157,0.9525811228342206,0.7525573543052647
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_46,0.6247276688453158,0.7012534757099217,0.937415499119912,0.7682053770637651
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_47,0.589567382508559,0.6848861579708782,0.92666127652973,0.747411792303128
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_48,0.6417149081854965,0.697676579067537,0.9376555731124976,0.7496873219233142
9_class,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_49,0.568089013383131,0.6524559749426964,0.8991629444593103,0.7228532700538596
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_0,0.6930532212885154,0.7104990828658396,0.9413174955867538,0.7688999023032637
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_1,0.6955711173358233,0.7348968575631868,0.9478253217425086,0.7634695257413311
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_2,0.7524774354186119,0.7593519690358068,0.947805613102515,0.8095487657428563
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_3,0.6855493308434485,0.6991711970715749,0.949920073496612,0.7639505919244745
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_4,0.6482166199813258,0.690203843773388,0.917439361127375,0.7538704076801825
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_5,0.5884842826019296,0.6689906404728679,0.9476512980805544,0.7391434701693459
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_6,0.5680049797696857,0.6503739502878154,0.9305065207811204,0.72552657426607
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_7,0.5287177093059446,0.6307359702804938,0.9169355251415776,0.7118755962518909
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_8,0.5864425770308124,0.6744812779790692,0.9383160172028754,0.7310846919412927
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_9,0.5684562713974479,0.6624273830513061,0.9473354867266774,0.7344314509696611
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_10,0.7049891067538127,0.7044825048844671,0.9537347428941046,0.7684184838209607
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_11,0.5727170868347339,0.7070982781255325,0.9399864872137842,0.7621099342370864
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_12,0.5811795829442887,0.5939623022796904,0.9394250912619811,0.6853533077211978
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_13,0.5714690320572673,0.6053128093124147,0.928220458240428,0.6958121065859426
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_14,0.441577964519141,0.5910364275046452,0.9367796719343012,0.6703670303847216
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_15,0.5658294428882664,0.5724117845937529,0.9038945732633458,0.6671685031457174
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_16,0.5443292872704638,0.696983727699438,0.9365107972253842,0.7416757970702129
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_17,0.5957329598506068,0.6540573212890737,0.9376403569927252,0.7358181130852386
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_18,0.613669467787115,0.6281672420780493,0.9101965837975587,0.7070894037671447
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_19,0.5708029878618114,0.5441819940223254,0.9084532035565526,0.6450337510245343
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_20,0.5880859010270776,0.6621326989402105,0.9376359709544668,0.7334402515017783
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_21,0.4756800497976969,0.621041160800068,0.935698606473727,0.6878060953248925
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_22,0.5822346716464364,0.6235654275123448,0.8982849036891324,0.7172265829408687
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_23,0.5249144102085279,0.6861585517203678,0.9229091217442896,0.7423839535814326
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_24,0.6335667600373482,0.7337988054073515,0.9583652038487414,0.7790282779778579
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_25,0.6121070650482415,0.7213540385563487,0.9516895369595778,0.76461059125419
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_26,0.5718611889200125,0.6014670899878837,0.932610897518442,0.6833842189124149
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_27,0.6239838157485216,0.679186161662134,0.9490006855643258,0.7416396438193312
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_28,0.4748334889511361,0.6060018114690848,0.9493339052852524,0.6929009987833518
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_29,0.6159943977591037,0.6401619168657254,0.9426291221165808,0.722732064477795
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_30,0.6166604419545596,0.7150036346993345,0.9463268663610028,0.7673112476062758
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_31,0.5248615001556178,0.6282606220557796,0.938859946689106,0.6989736943578938
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_32,0.494301276065982,0.6603983809931522,0.9319589694175968,0.7169518065446406
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_33,0.6862309368191721,0.700356805026803,0.9569512346255789,0.75577464528131
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_34,0.669327731092437,0.6834260313929142,0.9472435551015032,0.7546112410647698
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_35,0.5806286959228135,0.6073102545963671,0.9284642087985092,0.7016139225246123
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_36,0.4706473700591347,0.6278305525106226,0.9166115273626032,0.6956429492618161
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_37,0.623348895113601,0.7398946309766202,0.9631911456528516,0.7894586993245994
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_38,0.5671646436352318,0.6741991107609991,0.9578025601408964,0.7342454507576226
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_39,0.5815281668222845,0.6853927778204019,0.940098636794638,0.7547498999599841
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_40,0.6081605975723623,0.6628547944281121,0.9165033142779238,0.7268872304166422
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_41,0.5452816682228447,0.6446558045757257,0.9242596525097024,0.7092219839189954
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_42,0.5579551820728291,0.6636918922362159,0.9397882755753628,0.7315016915857252
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_43,0.5172144413320885,0.5923959258345916,0.9214550766267668,0.6785689055680922
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_44,0.6098630563336447,0.7210709149050206,0.9650812056694712,0.7703837586616984
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_45,0.5361531279178338,0.6429434348465266,0.9282249389639106,0.71901681091146
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_46,0.5742234671646437,0.6423405770198128,0.9336163806665952,0.7245393592616596
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_47,0.5532990974167444,0.6588951816097117,0.9345973454586166,0.7242472499091481
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_48,0.5616090880796762,0.7103080776952674,0.948835136113518,0.7692341452710116
9_class,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_49,0.5252038593215064,0.6420061298320434,0.9143796531409292,0.7165939452704159
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_0,0.6642203548085901,0.7323161005392214,0.9610260103198496,0.787769225796941
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_1,0.6389044506691566,0.7204606176863028,0.9560843025636808,0.7688312254824066
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_2,0.657902272019919,0.7536562225375879,0.9501910471298932,0.7940141679364987
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_3,0.6994926859632743,0.7698862623079131,0.9648412278450044,0.8233960250766974
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_4,0.6905477746654216,0.7883912275232418,0.947647545502262,0.8286722846653697
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_5,0.6241705571117335,0.7342477335553035,0.9489120396395092,0.7821334916090059
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_6,0.5650949268596328,0.6490191199579897,0.935803363389986,0.7124388205841199
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_7,0.7390133831310303,0.7669161509487568,0.9635801379315092,0.8165274285493451
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_8,0.5907563025210085,0.6981222093156514,0.9522307583875822,0.7537773730181728
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_9,0.6691441020852786,0.7090737546533707,0.9593038527995388,0.7712240503678106
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_10,0.6057329598506069,0.702012929157562,0.9606438909378248,0.7641587527922484
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_11,0.5773949579831933,0.691802414268923,0.946238130726803,0.745722531436817
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_12,0.6104948646125118,0.7083905217773525,0.94899118638573,0.7480237136050637
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_13,0.5869218798630563,0.6791738078709666,0.94119957824639,0.7413459602023239
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_14,0.5799346405228758,0.6965595526773216,0.9360621661120576,0.7465754043552905
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_15,0.6032648615001556,0.6288751500694302,0.9240956750087846,0.6985236286706875
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_16,0.611338313103019,0.6925525020151203,0.947535342655106,0.7551990493166963
9_class,HE_KI67,conch_v1_5,small_clam_sb,Early_Fusion,fold_17,0.719041394335512,0.7758233910190304,0.952352821068527,0.82265748404625
