Task,Modality,Feature_Encoder,Aggregation,Fusion,Fold,BA,MCC,AUC,F1-Score
LGG_vs_HGG,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_48,0.9030769230769232,0.8166922522087581,0.9266666666666667,0.930243082742244
LGG_vs_HGG,HE,conch_v1_5,small_clam_sb,Single_Stain,fold_49,0.8328205128205128,0.7302976102636662,0.9497435897435896,0.8964369681115268
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_0,0.8971794871794871,0.8414130161809055,0.9584615384615384,0.938890317603189
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_1,0.9230769230769232,0.8962759694631982,0.9912820512820512,0.9592602117354592
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_2,0.9674358974358974,0.9235738355190104,0.953846153846154,0.9704775720069158
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_3,0.9356410256410256,0.895004233807069,0.9666666666666668,0.9598645127670662
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_4,0.9807692307692308,0.9741081252489958,0.9984615384615384,0.9900347261060348
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_5,0.8846153846153846,0.8439494725697222,0.9748717948717948,0.937862180866916
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_6,0.9807692307692308,0.9741081252489958,1.0,0.9900347261060348
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_7,0.974102564102564,0.9482051282051284,0.9907692307692308,0.9801980198019802
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_8,0.934102564102564,0.8159059831823706,0.9728205128205129,0.923238875611699
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_9,0.7943589743589744,0.6725882618402818,0.9512820512820512,0.8733949344301518
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_10,0.9030769230769232,0.8166922522087581,0.976923076923077,0.930243082742244
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_11,0.9615384615384616,0.9482093118615208,0.96974358974359,0.979932256383533
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_12,0.8905128205128205,0.8142755195100638,0.9764102564102564,0.9292509082841058
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_13,0.9615384615384616,0.9482093118615208,0.9635897435897436,0.979932256383533
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_14,0.9223076923076924,0.8446153846153847,0.9851282051282052,0.9405940594059404
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_15,0.9356410256410256,0.895004233807069,0.9943589743589744,0.9598645127670662
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_16,0.8771794871794871,0.7642202945286789,0.977948717948718,0.9103125349543134
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_17,0.9164102564102564,0.8682754062274087,0.9897435897435896,0.9494649344886468
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_18,0.877948717948718,0.8143770700418893,0.9733333333333334,0.928124384161134
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_19,0.9866666666666668,0.9506889732239056,0.98,0.9804309259754804
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_20,0.9156410256410256,0.8212359777160264,0.9651282051282052,0.9311143346828036
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_21,0.877948717948718,0.8143770700418893,0.9143589743589744,0.928124384161134
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_22,0.8846153846153846,0.8439494725697222,0.98,0.937862180866916
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_23,0.8905128205128205,0.8142755195100638,0.9887179487179488,0.9292509082841058
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_24,0.8846153846153846,0.8439494725697222,0.9917948717948716,0.937862180866916
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_25,0.9482051282051284,0.8964102564102564,0.9789743589743588,0.9603960396039604
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_26,0.9548717948717949,0.9216361675689166,0.997948717948718,0.9701041783181044
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_27,0.8905128205128205,0.8142755195100638,0.9753846153846156,0.9292509082841058
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_28,0.9230769230769232,0.8962759694631982,0.9553846153846154,0.9592602117354592
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_29,0.9807692307692308,0.9741081252489958,1.0,0.9900347261060348
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_30,0.9097435897435896,0.8417991557526169,0.9861538461538462,0.9397967691505992
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_31,0.9097435897435896,0.8417991557526169,0.9471794871794872,0.9397967691505992
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_32,0.852051282051282,0.7585751134107965,0.9261538461538462,0.907588493921458
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_33,0.8453846153846154,0.73168710961632,0.9743589743589745,0.898150529338648
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_34,0.877948717948718,0.8143770700418893,0.9564102564102565,0.928124384161134
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_35,0.98,0.927733612182082,0.998974358974359,0.970804019177428
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_36,1.0,1.0,1.0,1.0
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_37,0.9807692307692308,0.9741081252489958,1.0,0.9900347261060348
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_38,0.928974358974359,0.8691642098888374,0.9902564102564102,0.9501736305301742
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_39,0.928974358974359,0.8691642098888374,0.958974358974359,0.9501736305301742
LGG_vs_HGG,KI67,conch_v1_5,small_clam_sb,Single_Stain,fold_40,0.9607692307692308,0.9000990963558263,0.9917948717948718,0.960861851950961
